-1.1946,-1.7448,-1.1594,-1.2301,-1.2366,-0.9029,-1.1263,-0.8408,-1.3764,-0.9254,-1.8135,-1.4445,-1.0483,-0.7986,-1.2034,-1.8771,-1.3252,-1.2296,-1.4481,-1.1307,-0.6818,-0.4688,-0.9336,-0.78,-0.891,-1.0416,-1.2975,-2.0082,-1.0836,-1.3592,-1.1021,-1.3411,FL
0.8278,-0.8377,-0.5086,-1.0609,-0.7427,-0.8478,0.2045,-0.8628,-0.4993,-0.0338,-0.5341,0.6317,0.018,0.0871,0.3833,-0.3374,0.9077,-0.9892,0.6376,2.2354,0.1446,-0.3359,0.8474,-0.9619,0.297,0.8133,-0.0745,0.5284,1.2279,0.3597,-0.4321,-0.5599,DLBCL
0.6969,0.6552,1.1359,1.0556,1.1669,1.7665,0.7503,1.9918,1.469,0.9211,0.5995,-0.011,0.1818,1.0909,0.8908,0.7592,-0.407,1.8896,0.6394,-0.3357,0.1282,0.1425,0.551,1.8133,0.4481,-0.0907,0.9709,0.8101,-0.2655,0.4022,0.8183,2.2945,DLBCL
0.1799,1.4979,1.1819,0.7952,-0.6233,0.915,1.035,1.2481,0.464,-0.2269,0.5603,0.2629,0.9718,0.9432,-0.3198,0.684,-0.5002,0.4634,1.6968,0.4148,-0.0219,-0.4542,-0.1831,2.5311,0.3115,-0.1063,0.134,0.6175,-0.292,-0.3538,-0.1653,0.9555,DLBCL
-0.3465,-1.1343,-0.5159,-0.4197,-0.7957,-0.9224,-0.1828,-0.3924,-0.6846,-0.4857,-0.287,-1.0728,-0.9977,-0.6312,-0.4916,-0.8472,0.5052,-0.2376,-1.2167,-0.3791,-0.9634,-0.5454,-0.6886,-0.2358,-0.6851,-0.6961,-0.0683,0.7819,-0.4429,-0.5105,1.1144,-0.7623,DLBCL
-1.4614,-1.786,-1.2849,-1.3804,-1.3875,-1.1475,-1.0992,-1.2139,-1.276,-1.3682,-1.2737,-1.4044,-1.4488,-1.3032,-0.9904,-1.1189,-0.8296,-1.5969,-1.1173,-1.1989,-0.8606,-0.7872,-1.1203,-0.989,-1.3099,-0.861,-1.278,-1.5006,-1.2557,-1.265,-0.9431,-1.0944,FL
0.431,1.039,2.1854,1.6311,0.8085,1.0368,-0.073,2.4516,1.6727,0.7028,0.2727,0.5979,1.0415,0.4316,0.6564,2.2659,0.2682,0.9794,1.3796,0.4114,0.4961,0.6383,1.4557,0.6241,0.3829,0.8096,0.7816,0.7014,-0.1066,0.9982,0.4075,1.4418,DLBCL
-0.325,-0.389,-1.0804,-0.164,-0.2592,-0.6875,-0.3533,-0.9499,-0.6471,-1.3884,-0.0552,-0.2884,-0.5907,-0.6226,0.1046,-0.4702,0.8577,-0.2848,-0.6339,-0.3899,0.0233,0.6098,0.0422,-0.5964,-0.5145,0.3295,-0.6729,-1.1928,0.1767,-0.3007,-0.3418,-0.5693,DLBCL
0.1864,0.4057,0.3259,-0.3015,-0.4175,-0.3061,-0.2283,-0.5519,0.6749,0.5164,-0.3388,1.2718,1.2097,0.1525,0.0119,-0.1936,-0.7208,-0.6359,0.8283,1.2839,0.5085,-0.3906,0.838,1.3868,0.5565,-0.0575,0.285,1.4555,1.1908,-0.2357,2.0262,-0.3486,DLBCL
-0.0812,0.0301,-0.5245,-0.0733,0.7598,-0.6921,-0.0013,-0.0424,-0.8609,0.6556,-0.201,-0.5325,-0.3262,-0.1587,-0.494,-0.5681,-0.1954,0.3505,-0.3257,-0.4255,-0.5934,-0.0189,-0.5164,-0.9031,-0.1337,-0.556,-0.6945,-0.3977,-0.1622,-0.7154,-0.5702,-0.693,DLBCL
0.9691,0.6116,1.8024,1.4245,1.1462,2.8769,0.6039,1.9651,1.8181,0.9047,1.0317,-0.1077,0.2634,1.1034,0.1022,0.8535,-0.1812,1.4757,0.0394,-0.0226,-0.1329,-0.0627,0.8611,1.6217,0.5836,-0.4353,0.8831,0.9346,-0.2443,0.592,1.3208,2.8534,DLBCL
0.1741,0.4852,-0.2851,0.1235,1.3121,1.1301,2.0213,0.2129,-0.37,0.6174,3.074,1.4346,1.5357,2.6672,2.0032,-0.2407,0.7087,0.7414,1.5612,1.7711,1.1909,2.2982,-0.3802,-0.8565,1.3941,2.952,0.7659,1.5099,0.4335,1.5232,-0.2581,1.185,DLBCL
-1.3317,-1.56,-0.9677,-1.1228,-1.1912,-0.7708,-1.0004,-1.3187,-1.0064,-1.4557,-1.0978,-0.9095,-1.2884,-1.0921,-0.908,-1.0216,-1.0681,-1.5126,-0.942,-0.9214,-0.8462,-0.6637,-0.9524,-0.7865,-1.0742,-0.8067,-0.9025,-1.1158,-1.0201,-0.4303,-0.6011,-0.7739,FL
1.0892,0.5751,0.2864,0.2385,-0.4566,1.2701,-0.273,-0.2841,-0.13,0.6319,-0.5136,-0.2422,0.6873,-0.5048,-0.2319,-0.5026,-1.0204,-0.0665,0.1343,0.1037,0.0501,-0.536,0.9896,0.3048,0.1221,0.1987,0.1897,1.1113,0.2005,0.401,2.1234,-0.5782,DLBCL
1.5609,1.0539,0.1738,0.4203,0.4294,-0.5185,0.2105,1.0581,0.4883,0.6486,0.3923,0.7965,0.3722,0.0278,0.0428,-0.5755,-0.3586,1.5115,0.7289,0.1305,0.2782,0.2396,-0.0307,-0.0034,0.0362,0.6188,0.2498,0.0968,-0.149,1.0687,-0.5846,0.1254,DLBCL
-0.402,-0.3119,-0.9173,-0.4858,-0.2083,-0.8654,-0.3519,-0.7501,-0.8628,-0.4495,-0.1833,-0.4982,-0.4181,-0.6326,-0.4512,-0.3478,-0.1581,-0.454,-0.2399,0.0608,-0.5913,-0.7105,-0.5447,-0.881,-0.3873,-0.3929,-0.4793,-0.2148,-0.2178,-0.5578,-0.8055,-0.541,FL
0.9492,0.5553,0.0512,0.6733,0.3777,0.9427,1.2901,0.1814,-0.0965,1.1798,0.0928,0.9062,0.7604,-0.0096,0.0365,-0.185,0.623,0.7041,0.2129,1.3117,1.2588,1.8732,0.6093,-0.4306,0.7796,1.2482,0.7497,1.5929,1.7336,0.6349,0.3576,-0.3115,DLBCL
-1.0103,-0.8749,-1.0428,-0.5239,-0.8273,-0.8931,-1.0609,-0.516,-0.6685,-0.9624,-0.8746,-0.8982,-1.0577,-0.9712,-0.4829,-0.8827,-1.1255,-1.205,-0.9917,-0.9488,-0.7352,-0.7762,-0.6783,-0.9112,-0.8064,-0.6924,-1.2133,-1.494,-0.7712,-0.6917,-0.7681,-0.7052,FL
0.1614,-0.013,1.3804,-0.055,-0.1719,0.8749,-0.4892,1.2397,1.4338,0.5371,0.9241,0.0663,0.1855,-0.3258,0.0927,0.389,-0.0083,0.4043,-0.1947,-0.1558,-0.32,-0.2446,0.0653,0.056,0.2583,-0.3072,0.2195,-0.1386,0.1317,-0.2662,-0.8399,0.6921,DLBCL
1.8361,0.4157,-1.2001,-0.4629,-0.5948,-0.1602,0.1624,-0.9257,-0.1755,-0.4481,0.8506,3.0208,1.1328,0.9271,0.7863,-0.2805,0.7064,-0.8829,0.3313,0.2422,1.1437,-0.3045,0.1193,-0.2865,-0.5846,0.0724,-0.9707,0.7611,0.4229,2.8129,1.5371,-0.0148,DLBCL
1.6888,0.8997,1.3755,1.319,1.0002,1.5855,0.4721,0.3643,0.9905,1.2533,0.6104,0.9235,2.0956,0.413,2.2027,0.5108,0.2503,0.7688,2.154,1.6575,3.6721,1.2664,4.3735,-0.4288,1.4926,1.2722,2.9604,1.3062,2.4961,1.671,3.631,1.0631,DLBCL
-0.6596,0.0376,-0.0659,-0.468,-0.4996,-0.336,-0.4949,-0.1671,-0.4147,-0.7681,-0.6508,-0.2607,-0.304,-0.0409,-0.3214,-0.234,-0.2878,-0.4655,-0.1802,-0.5381,0.5989,-0.4607,-0.0307,0.0581,-0.7965,-0.6288,0.0527,-0.6794,-0.3582,-0.4144,-0.2636,-0.5543,DLBCL
-0.4399,-0.3272,-0.4921,-0.5118,0.5392,-1.0328,0.3589,-0.6271,-0.7005,0.2711,0.7208,0.2634,-0.4069,1.4941,0.3508,-0.7535,-0.9585,-1.0371,-0.0663,-0.3333,0.1199,-0.1642,-0.9884,0.8877,0.2094,0.1802,-0.5083,-0.2314,-0.3714,-1.1648,-0.6031,0.3777,DLBCL
-1.4631,-1.3856,-0.9843,-1.0991,-1.558,-0.9962,-0.9112,-0.8544,-1.077,-1.4108,-1.2088,-1.0272,-1.4997,-1.2068,-0.9073,-1.0871,-0.8393,-0.7333,-1.4951,-1.2545,-0.8215,-0.9135,-1.4356,-0.769,-1.0005,-1.1789,-1.014,-1.7712,-1.1869,-1.2078,-0.7581,-1.0162,FL
-0.7166,0.7512,-1.3493,-0.4798,2.2639,-1.1169,-0.8907,-0.7662,-0.9046,-0.2299,0.1845,-0.6108,-0.1049,-0.5913,0.2028,-0.8276,-0.0493,-0.5041,-0.8544,0.2105,-0.5605,0.1856,0.1809,-0.5179,-0.0732,-0.1469,-0.7441,-0.5016,-0.1463,-0.3912,-0.617,-0.5882,DLBCL
0.3537,-0.5114,-0.5827,-0.7212,-0.0868,0.2255,-0.6286,-0.3658,-0.8858,-0.4866,0.4498,0.2779,-0.958,-0.6647,-0.8035,-0.3594,-0.0426,0.3368,0.1162,-0.0963,-0.7085,-0.5155,0.007,-0.0173,-0.4739,-0.1073,-0.4758,-0.2794,-0.0881,-0.3253,0.5929,-0.3104,DLBCL
0.0628,1.1128,0.5451,1.505,0.7609,0.0666,3.0831,-0.1594,-0.1534,0.9269,3.0393,2.7347,1.5676,1.8397,1.3017,-0.2505,2.6956,1.0643,1.5784,3.9901,0.5414,1.4497,1.4094,-0.0065,3.3077,2.2388,1.4087,0.5779,0.5315,1.3098,1.7151,2.2979,DLBCL
-0.874,-1.6123,-0.9048,-1.0143,-0.6641,-0.4322,-0.7787,-1.116,-0.6271,-0.8588,-1.0021,-1.0073,-0.7151,-0.6985,-0.889,-0.8043,-0.9071,-1.2927,-0.5408,-0.484,-0.6098,-0.2752,-0.2003,-0.8762,-0.62,-0.5956,-0.7043,-0.6261,-0.6203,-0.7065,0.0849,-0.7207,DLBCL
-1.3427,-1.15,-0.9526,-1.0541,-1.186,-0.9251,-0.909,-0.3119,-0.4913,-1.3761,-0.948,-1.05,-1.0968,-1.0012,-1.0031,-0.8178,-1.0659,-1.1951,-0.9366,-1.0819,-0.8051,-0.8909,-0.9893,-0.9374,-1.1105,-0.8232,-0.9585,-1.463,-1.0466,-1.3243,-0.8354,-0.9463,FL
-0.9702,-0.2671,0.8457,0.0171,-0.7427,-0.1068,-0.4007,1.3611,0.8918,-0.6313,-0.4447,-0.9758,-0.8398,0.1833,-0.5169,1.9134,-0.524,0.2771,-0.5706,-0.4986,-0.2069,-0.441,-0.5481,2.0697,-0.2666,-0.5947,-0.4205,-1.4679,-1.0254,-0.8117,-0.6948,-0.2449,DLBCL
0.8577,-0.0465,-0.0374,0.1692,-0.4218,1.0642,-0.5226,-0.3211,-0.3995,0.1296,-0.4988,-0.2829,0.3037,-0.7276,-0.224,-0.6042,-0.8475,-0.5103,-0.1188,-0.1241,-0.3344,-0.7682,0.2975,0.134,-0.2508,-0.2317,0.3703,0.612,0.0973,-0.0865,1.8966,-0.6918,DLBCL
0.4362,0.7629,-0.3936,0.3097,1.3592,-0.1719,1.8518,-0.2672,-0.1591,0.2848,2.048,1.1598,-0.1711,0.6688,0.681,0.2146,-0.3183,0.7604,0.6828,0.3426,0.4118,1.0991,0.7404,-0.5897,0.4626,0.8953,0.1369,0.6752,1.1828,0.4658,-0.2192,0.4725,DLBCL
0.7848,1.4548,0.7828,0.1794,0.2969,0.6481,0.4428,0.1188,1.0559,0.0488,0.9269,0.6302,-0.0105,0.9939,0.2756,0.3333,-0.2125,-0.5485,0.8446,-0.0704,0.7325,1.7885,0.874,2.4193,0.176,-0.1782,-0.7038,-0.3167,0.6453,1.6296,-0.5402,1.1823,DLBCL
-0.3178,0.7607,1.3672,-0.0483,-0.5668,1.6805,-0.5514,2.6345,2.1948,-0.1263,-0.546,-0.4047,-0.0661,-0.2424,-0.315,1.5175,-0.5792,1.4206,-0.0175,-0.9717,-0.729,-0.0503,-0.3382,1.7263,-0.3129,-0.4805,1.2248,-0.0266,-0.8321,-0.4089,-0.1878,0.5069,DLBCL
-0.2726,0.2931,0.1984,0.1008,0.2513,0.5318,-0.714,1.2411,1.019,-0.2404,0.0125,1.0513,-0.2749,-0.4139,-0.1504,0.725,1.7081,0.2286,0.3593,-0.0109,-0.655,-0.2979,-0.6869,1.4334,-0.1929,-0.451,0.0378,-0.4389,0.0708,0.3994,-0.3673,-0.0276,DLBCL
0.4204,0.7616,-0.2436,-0.1471,0.8659,0.0728,-0.0576,0.2472,0.9962,0.5672,0.0569,1.0453,0.0727,-0.2906,-0.0482,0.8406,0.5373,0.2787,-0.3158,1.0464,-0.1658,0.087,-0.0101,0.2406,0.1466,-0.2768,0.8344,0.7628,0.4521,0.0778,-0.0582,-0.5649,DLBCL
2.0189,0.4703,1.5542,1.7554,1.3178,-0.2505,2.3353,-0.2433,-0.4858,2.3841,1.4473,1.5385,2.0237,2.0132,1.9612,0.4441,2.089,0.6258,3.3469,2.5368,3.0061,3.4155,0.9802,-0.6534,2.4985,4.1904,1.0383,1.9392,2.7106,1.0053,0.7629,1.3863,DLBCL
-0.4772,0.7233,0.0221,0.5437,0.7587,0.2809,0.8008,1.3742,0.7021,-0.8069,0.8045,0.1976,0.199,0.7093,-0.0387,0.7078,3.5229,0.3583,-0.1106,0.6967,0.4098,0.1797,-0.2234,0.809,0.5085,0.3654,0.6414,1.2932,-0.3264,-0.4314,-0.2247,1.3736,DLBCL
-0.7993,-0.3941,-0.5474,-0.8443,-0.5246,-0.7312,-0.5548,-0.6978,-0.5348,-0.2389,-0.628,-0.3623,-0.2418,-0.6528,-0.5724,-0.5216,-0.6589,-0.2662,-0.5733,-0.462,-0.6365,-0.6265,-0.5909,-0.9361,-0.4207,-0.615,-0.3964,-0.6558,-0.1993,-0.3092,-0.8364,-0.5671,FL
-1.2473,-1.2902,-1.2459,-1.187,-1.1675,-1.0822,-1.2059,-0.9434,-1.1817,-0.8664,-1.2059,-1.102,-0.8576,-1.1888,-1.2129,-1.0552,-0.486,-1.3948,-1.1056,-0.9824,-0.7948,-0.8733,-1.6147,-0.8784,-1.0871,-0.8242,-1.3371,-1.5814,-0.9407,-1.4311,-0.9655,-1.1698,FL
-1.1358,-1.2995,-0.7849,-1.174,-1.0987,-0.9753,-0.7176,-1.2844,-1.0314,-1.0345,-1.1029,-1.0855,-0.9996,-1.0225,-0.9738,-0.939,-0.77,-1.1385,-0.9285,-0.9273,-0.764,-0.9157,-0.8137,-0.8492,-0.8864,-0.7551,-0.9214,-0.2446,-0.9195,-1.3068,-0.622,-0.9136,FL
-1.3447,-1.5118,-1.0652,-1.1508,-1.3073,-0.5812,-0.807,-0.6211,-1.1533,-1.3049,-1.178,-1.4379,-1.1859,-1.1023,-1.2358,-0.9224,-0.8751,-1.4629,-1.3134,-0.8815,-1.3272,-0.4388,-1.5393,-0.7564,-1.058,-1.0343,-1.1765,-1.6838,-1.0863,-1.4447,-0.9625,-0.8199,FL
0.1362,1.6041,1.8117,-0.0513,-0.8719,-0.0753,0.0985,0.5968,1.3793,-0.647,-0.1287,-0.6719,-0.1955,-0.3912,-0.4932,0.419,-0.7767,1.411,0.127,-0.742,-0.7126,0.68,-0.495,1.2458,-0.7701,-0.2612,0.3977,-1.0739,-0.1887,0.0888,-0.5163,-0.4762,DLBCL
1.0674,0.984,0.0238,0.3132,0.4106,-0.0598,-0.5671,0.2783,1.0583,0.716,-0.3519,-0.4142,0.4872,-0.6337,-0.395,-0.1556,-0.5956,0.6052,-0.3862,0.231,-0.5769,-0.5615,0.9734,1.7136,-0.337,-0.3671,0.183,0.1281,0.2349,0.1164,0.8826,-0.3941,DLBCL
1.9864,0.8597,1.1007,1.6184,1.1938,0.8497,1.2307,-0.2498,1.0514,2.2094,0.5272,1.8909,2.4986,1.7516,4.6246,2.0266,1.2997,1.1221,1.7437,2.9113,1.6966,4.798,2.7775,0.6852,3.1953,1.5541,2.5935,1.499,3.2984,1.9426,-0.0273,1.0924,DLBCL
